0,182,30,365,730,91,Date,Name
0.1564,,,,,,02/04/2012,VIX
0.1566,,,,,,03/04/2012,VIX
0.16440001,,,,,,04/04/2012,VIX
0.16700001,,,,,,05/04/2012,VIX
0.18809999,,,,,,09/04/2012,VIX
0.20389999,,,,,,10/04/2012,VIX
0.2002,,,,,,11/04/2012,VIX
0.17200001,,,,,,12/04/2012,VIX
0.19549999,,,,,,13/04/2012,VIX
0.19549999,,,,,,16/04/2012,VIX
0.18459999,,,,,,17/04/2012,VIX
0.18639999,,,,,,18/04/2012,VIX
0.18360001,,,,,,19/04/2012,VIX
0.17440001,,,,,,20/04/2012,VIX
0.18969999,,,,,,23/04/2012,VIX
0.181,,,,,,24/04/2012,VIX
0.1682,,,,,,25/04/2012,VIX
0.1624,,,,,,26/04/2012,VIX
0.1632,,,,,,27/04/2012,VIX
0.1715,,,,,,30/04/2012,VIX
0.166,,,,,,01/05/2012,VIX
0.16879999,,,,,,02/05/2012,VIX
0.17559999,,,,,,03/05/2012,VIX
0.1916,,,,,,04/05/2012,VIX
0.18940001,,,,,,07/05/2012,VIX
0.19049999,,,,,,08/05/2012,VIX
0.2008,,,,,,09/05/2012,VIX
0.1883,,,,,,10/05/2012,VIX
0.19889999,,,,,,11/05/2012,VIX
0.21870001,,,,,,14/05/2012,VIX
0.21969999,,,,,,15/05/2012,VIX
0.2227,,,,,,16/05/2012,VIX
0.2449,,,,,,17/05/2012,VIX
0.251,,,,,,18/05/2012,VIX
0.2201,,,,,,21/05/2012,VIX
0.2248,,,,,,22/05/2012,VIX
0.2233,,,,,,23/05/2012,VIX
0.21540001,,,,,,24/05/2012,VIX
0.2176,,,,,,25/05/2012,VIX
0.21030001,,,,,,29/05/2012,VIX
0.24139999,,,,,,30/05/2012,VIX
0.24059999,,,,,,31/05/2012,VIX
0.2666,,,,,,01/06/2012,VIX
0.26120001,,,,,,04/06/2012,VIX
0.2468,,,,,,05/06/2012,VIX
0.2216,,,,,,06/06/2012,VIX
0.21719999,,,,,,07/06/2012,VIX
0.2123,,,,,,08/06/2012,VIX
0.23559999,,,,,,11/06/2012,VIX
0.2209,,,,,,12/06/2012,VIX
0.2427,,,,,,13/06/2012,VIX
0.2168,,,,,,14/06/2012,VIX
0.21110001,,,,,,15/06/2012,VIX
0.1832,,,,,,18/06/2012,VIX
0.18379999,,,,,,19/06/2012,VIX
0.1724,,,,,,20/06/2012,VIX
0.2008,,,,,,21/06/2012,VIX
0.18110001,,,,,,22/06/2012,VIX
0.20379999,,,,,,25/06/2012,VIX
0.19719999,,,,,,26/06/2012,VIX
0.19450001,,,,,,27/06/2012,VIX
0.19709999,,,,,,28/06/2012,VIX
0.1708,,,,,,29/06/2012,VIX
0.16799999,,,,,,02/07/2012,VIX
0.1666,,,,,,03/07/2012,VIX
0.175,,,,,,05/07/2012,VIX
0.171,,,,,,06/07/2012,VIX
0.1798,,,,,,09/07/2012,VIX
0.18719999,,,,,,10/07/2012,VIX
0.17950001,,,,,,11/07/2012,VIX
0.1833,,,,,,12/07/2012,VIX
0.1674,,,,,,13/07/2012,VIX
0.17110001,,,,,,16/07/2012,VIX
0.1648,,,,,,17/07/2012,VIX
0.1616,,,,,,18/07/2012,VIX
0.1545,,,,,,19/07/2012,VIX
0.1627,,,,,,20/07/2012,VIX
0.18620001,,,,,,23/07/2012,VIX
0.20469999,,,,,,24/07/2012,VIX
0.1934,,,,,,25/07/2012,VIX
0.17530001,,,,,,26/07/2012,VIX
0.16700001,,,,,,27/07/2012,VIX
0.18030001,,,,,,30/07/2012,VIX
0.1893,,,,,,31/07/2012,VIX
0.18959999,,,,,,01/08/2012,VIX
0.1757,,,,,,02/08/2012,VIX
0.1564,,,,,,03/08/2012,VIX
0.1595,,,,,,06/08/2012,VIX
0.1599,,,,,,07/08/2012,VIX
0.1532,,,,,,08/08/2012,VIX
0.1528,,,,,,09/08/2012,VIX
0.1474,,,,,,10/08/2012,VIX
0.137,,,,,,13/08/2012,VIX
0.1485,,,,,,14/08/2012,VIX
0.1463,,,,,,15/08/2012,VIX
0.1429,,,,,,16/08/2012,VIX
0.1345,,,,,,17/08/2012,VIX
0.1402,,,,,,20/08/2012,VIX
0.1502,,,,,,21/08/2012,VIX
0.1511,,,,,,22/08/2012,VIX
0.1596,,,,,,23/08/2012,VIX
0.1518,,,,,,24/08/2012,VIX
0.1635,,,,,,27/08/2012,VIX
0.1649,,,,,,28/08/2012,VIX
0.17059999,,,,,,29/08/2012,VIX
0.1783,,,,,,30/08/2012,VIX
0.17469999,,,,,,31/08/2012,VIX
0.1798,,,,,,04/09/2012,VIX
0.1774,,,,,,05/09/2012,VIX
0.156,,,,,,06/09/2012,VIX
0.1438,,,,,,07/09/2012,VIX
0.16280001,,,,,,10/09/2012,VIX
0.1641,,,,,,11/09/2012,VIX
0.158,,,,,,12/09/2012,VIX
0.1405,,,,,,13/09/2012,VIX
0.1451,,,,,,14/09/2012,VIX
0.1459,,,,,,17/09/2012,VIX
0.1418,,,,,,18/09/2012,VIX
0.1388,,,,,,19/09/2012,VIX
0.1407,,,,,,20/09/2012,VIX
0.1398,,,,,,21/09/2012,VIX
0.1415,,,,,,24/09/2012,VIX
0.1543,,,,,,25/09/2012,VIX
0.16809999,,,,,,26/09/2012,VIX
0.1484,,,,,,27/09/2012,VIX
0.1573,,,,,,28/09/2012,VIX
0.1632,,,,,,01/10/2012,VIX
0.1571,,,,,,02/10/2012,VIX
0.1543,,,,,,03/10/2012,VIX
0.1455,,,,,,04/10/2012,VIX
0.1433,,,,,,05/10/2012,VIX
0.1511,,,,,,08/10/2012,VIX
0.16370001,,,,,,09/10/2012,VIX
0.16290001,,,,,,10/10/2012,VIX
0.1559,,,,,,11/10/2012,VIX
0.16139999,,,,,,12/10/2012,VIX
0.1527,,,,,,15/10/2012,VIX
0.1522,,,,,,16/10/2012,VIX
0.1507,,,,,,17/10/2012,VIX
0.1503,,,,,,18/10/2012,VIX
0.17059999,,,,,,19/10/2012,VIX
0.16620001,,,,,,22/10/2012,VIX
0.1883,,,,,,23/10/2012,VIX
0.1833,,,,,,24/10/2012,VIX
0.18120001,,,,,,25/10/2012,VIX
0.17809999,,,,,,26/10/2012,VIX
0.186,,,,,,31/10/2012,VIX
0.16690001,,,,,,01/11/2012,VIX
0.1759,,,,,,02/11/2012,VIX
0.1842,,,,,,05/11/2012,VIX
0.1758,,,,,,06/11/2012,VIX
0.1908,,,,,,07/11/2012,VIX
0.1849,,,,,,08/11/2012,VIX
0.18610001,,,,,,09/11/2012,VIX
0.1668,,,,,,12/11/2012,VIX
0.1665,,,,,,13/11/2012,VIX
0.1792,,,,,,14/11/2012,VIX
0.1799,,,,,,15/11/2012,VIX
0.1641,,,,,,16/11/2012,VIX
0.1524,,,,,,19/11/2012,VIX
0.1508,,,,,,20/11/2012,VIX
0.1531,,,,,,21/11/2012,VIX
0.1514,,,,,,23/11/2012,VIX
0.155,,,,,,26/11/2012,VIX
0.1592,,,,,,27/11/2012,VIX
0.1551,,,,,,28/11/2012,VIX
0.1506,,,,,,29/11/2012,VIX
0.1587,,,,,,30/11/2012,VIX
0.16639999,,,,,,03/12/2012,VIX
0.17120001,,,,,,04/12/2012,VIX
0.16459999,,,,,,05/12/2012,VIX
0.1658,,,,,,06/12/2012,VIX
0.159,,,,,,07/12/2012,VIX
0.16049999,,,,,,10/12/2012,VIX
0.1557,,,,,,11/12/2012,VIX
0.1595,,,,,,12/12/2012,VIX
0.16559999,,,,,,13/12/2012,VIX
0.17,,,,,,14/12/2012,VIX
0.1634,,,,,,17/12/2012,VIX
0.1557,,,,,,18/12/2012,VIX
0.17360001,,,,,,19/12/2012,VIX
0.1767,,,,,,20/12/2012,VIX
0.1784,,,,,,21/12/2012,VIX
0.1784,,,,,,24/12/2012,VIX
0.1948,,,,,,26/12/2012,VIX
0.19469999,,,,,,27/12/2012,VIX
0.22719999,,,,,,28/12/2012,VIX
0.1802,,,,,,31/12/2012,VIX
0.1468,,,,,,02/01/2013,VIX
0.1456,,,,,,03/01/2013,VIX
0.1383,,,,,,04/01/2013,VIX
0.1379,,,,,,07/01/2013,VIX
0.1362,,,,,,08/01/2013,VIX
0.1381,,,,,,09/01/2013,VIX
0.1349,,,,,,10/01/2013,VIX
0.1336,,,,,,11/01/2013,VIX
0.1352,,,,,,14/01/2013,VIX
0.1355,,,,,,15/01/2013,VIX
0.1342,,,,,,16/01/2013,VIX
0.1357,,,,,,17/01/2013,VIX
0.1246,,,,,,18/01/2013,VIX
0.1243,,,,,,22/01/2013,VIX
0.1246,,,,,,23/01/2013,VIX
0.1269,,,,,,24/01/2013,VIX
0.1289,,,,,,25/01/2013,VIX
0.1357,,,,,,28/01/2013,VIX
0.1331,,,,,,29/01/2013,VIX
0.1432,,,,,,30/01/2013,VIX
0.1428,,,,,,31/01/2013,VIX
0.129,,,,,,01/02/2013,VIX
0.1467,,,,,,04/02/2013,VIX
0.1372,,,,,,05/02/2013,VIX
0.1341,,,,,,06/02/2013,VIX
0.135,,,,,,07/02/2013,VIX
0.1302,,,,,,08/02/2013,VIX
0.1294,,,,,,11/02/2013,VIX
0.1264,,,,,,12/02/2013,VIX
0.1298,,,,,,13/02/2013,VIX
0.1266,,,,,,14/02/2013,VIX
0.1246,,,,,,15/02/2013,VIX
0.1231,,,,,,19/02/2013,VIX
0.1468,,,,,,20/02/2013,VIX
0.1522,,,,,,21/02/2013,VIX
0.1417,,,,,,22/02/2013,VIX
0.1899,,,,,,25/02/2013,VIX
0.16870001,,,,,,26/02/2013,VIX
0.1473,,,,,,27/02/2013,VIX
0.1551,,,,,,28/02/2013,VIX
0.1536,,,,,,01/03/2013,VIX
0.1401,,,,,,04/03/2013,VIX
0.1348,,,,,,05/03/2013,VIX
0.1353,,,,,,06/03/2013,VIX
0.1306,,,,,,07/03/2013,VIX
0.1259,,,,,,08/03/2013,VIX
0.1156,,,,,,11/03/2013,VIX
0.1227,,,,,,12/03/2013,VIX
0.1183,,,,,,13/03/2013,VIX
0.113,,,,,,14/03/2013,VIX
0.113,,,,,,15/03/2013,VIX
0.1336,,,,,,18/03/2013,VIX
0.1439,,,,,,19/03/2013,VIX
0.1267,,,,,,20/03/2013,VIX
0.1399,,,,,,21/03/2013,VIX
0.1357,,,,,,22/03/2013,VIX
0.1374,,,,,,25/03/2013,VIX
0.1277,,,,,,26/03/2013,VIX
0.1315,,,,,,27/03/2013,VIX
0.127,,,,,,28/03/2013,VIX
0.1358,,,,,,01/04/2013,VIX
0.1278,,,,,,02/04/2013,VIX
0.1421,,,,,,03/04/2013,VIX
0.1389,,,,,,04/04/2013,VIX
0.1392,,,,,,05/04/2013,VIX
0.1319,,,,,,08/04/2013,VIX
0.1284,,,,,,09/04/2013,VIX
0.1236,,,,,,10/04/2013,VIX
0.1224,,,,,,11/04/2013,VIX
0.1206,,,,,,12/04/2013,VIX
0.1727,,,,,,15/04/2013,VIX
0.1396,,,,,,16/04/2013,VIX
0.1651,,,,,,17/04/2013,VIX
0.17559999,,,,,,18/04/2013,VIX
0.1497,,,,,,19/04/2013,VIX
0.1439,,,,,,22/04/2013,VIX
0.1348,,,,,,23/04/2013,VIX
0.1361,,,,,,24/04/2013,VIX
0.1362,,,,,,25/04/2013,VIX
0.1361,,,,,,26/04/2013,VIX
0.1371,,,,,,29/04/2013,VIX
0.1352,,,,,,30/04/2013,VIX
0.1449,,,,,,01/05/2013,VIX
0.1359,,,,,,02/05/2013,VIX
0.1285,,,,,,03/05/2013,VIX
0.1266,,,,,,06/05/2013,VIX
0.1283,,,,,,07/05/2013,VIX
0.1266,,,,,,08/05/2013,VIX
0.1313,,,,,,09/05/2013,VIX
0.1259,,,,,,10/05/2013,VIX
0.1255,,,,,,13/05/2013,VIX
0.1277,,,,,,14/05/2013,VIX
0.1281,,,,,,15/05/2013,VIX
0.1307,,,,,,16/05/2013,VIX
0.1245,,,,,,17/05/2013,VIX
0.1302,,,,,,20/05/2013,VIX
0.1337,,,,,,21/05/2013,VIX
0.1382,,,,,,22/05/2013,VIX
0.1407,,,,,,23/05/2013,VIX
0.1399,,,,,,24/05/2013,VIX
0.1448,,,,,,28/05/2013,VIX
0.1483,,,,,,29/05/2013,VIX
0.1453,,,,,,30/05/2013,VIX
0.16299999,,,,,,31/05/2013,VIX
0.16280001,,,,,,03/06/2013,VIX
0.1627,,,,,,04/06/2013,VIX
0.175,,,,,,05/06/2013,VIX
0.16629999,,,,,,06/06/2013,VIX
0.1514,,,,,,07/06/2013,VIX
0.1544,,,,,,10/06/2013,VIX
0.1707,,,,,,11/06/2013,VIX
0.1859,,,,,,12/06/2013,VIX
0.1641,,,,,,13/06/2013,VIX
0.1715,,,,,,14/06/2013,VIX
0.16799999,,,,,,17/06/2013,VIX
0.16610001,,,,,,18/06/2013,VIX
0.16639999,,,,,,19/06/2013,VIX
0.2049,,,,,,20/06/2013,VIX
0.189,,,,,,21/06/2013,VIX
0.20110001,,,,,,24/06/2013,VIX
0.18469999,,,,,,25/06/2013,VIX
0.17209999,,,,,,26/06/2013,VIX
0.16860001,,,,,,27/06/2013,VIX
0.16860001,,,,,,28/06/2013,VIX
0.16370001,,,,,,01/07/2013,VIX
0.16440001,,,,,,02/07/2013,VIX
0.16200001,,,,,,03/07/2013,VIX
0.1489,,,,,,05/07/2013,VIX
0.1478,,,,,,08/07/2013,VIX
0.1435,,,,,,09/07/2013,VIX
0.1421,,,,,,10/07/2013,VIX
0.1401,,,,,,11/07/2013,VIX
0.1384,,,,,,12/07/2013,VIX
0.1379,,,,,,15/07/2013,VIX
0.1442,,,,,,16/07/2013,VIX
0.1378,,,,,,17/07/2013,VIX
0.1377,,,,,,18/07/2013,VIX
0.1254,,,,,,19/07/2013,VIX
0.1229,,,,,,22/07/2013,VIX
0.1266,,,,,,23/07/2013,VIX
0.1318,,,,,,24/07/2013,VIX
0.1297,,,,,,25/07/2013,VIX
0.1272,,,,,,26/07/2013,VIX
0.1339,,,,,,29/07/2013,VIX
0.1339,,,,,,30/07/2013,VIX
0.1345,,,,,,31/07/2013,VIX
0.1294,,,,,,01/08/2013,VIX
0.1198,,,,,,02/08/2013,VIX
0.1184,,,,,,05/08/2013,VIX
0.1272,,,,,,06/08/2013,VIX
0.1298,,,,,,07/08/2013,VIX
0.1273,,,,,,08/08/2013,VIX
0.1341,,,,,,09/08/2013,VIX
0.1281,,,,,,12/08/2013,VIX
0.1231,,,,,,13/08/2013,VIX
0.1304,,,,,,14/08/2013,VIX
0.1473,,,,,,15/08/2013,VIX
0.1437,,,,,,16/08/2013,VIX
0.151,,,,,,19/08/2013,VIX
0.1491,,,,,,20/08/2013,VIX
0.1594,,,,,,21/08/2013,VIX
0.1476,,,,,,22/08/2013,VIX
0.1398,,,,,,23/08/2013,VIX
0.1499,,,,,,26/08/2013,VIX
0.1677,,,,,,27/08/2013,VIX
0.1649,,,,,,28/08/2013,VIX
0.16809999,,,,,,29/08/2013,VIX
0.1701,,,,,,30/08/2013,VIX
0.16610001,,,,,,03/09/2013,VIX
0.1588,,,,,,04/09/2013,VIX
0.1577,,,,,,05/09/2013,VIX
0.1585,,,,,,06/09/2013,VIX
0.1563,,,,,,09/09/2013,VIX
0.1453,,,,,,10/09/2013,VIX
0.1382,,,,,,11/09/2013,VIX
0.1429,,,,,,12/09/2013,VIX
0.1416,,,,,,13/09/2013,VIX
0.1438,,,,,,16/09/2013,VIX
0.1453,,,,,,17/09/2013,VIX
0.1359,,,,,,18/09/2013,VIX
0.1316,,,,,,19/09/2013,VIX
0.1312,,,,,,20/09/2013,VIX
0.1431,,,,,,23/09/2013,VIX
0.1408,,,,,,24/09/2013,VIX
0.1401,,,,,,25/09/2013,VIX
0.1406,,,,,,26/09/2013,VIX
0.1546,,,,,,27/09/2013,VIX
0.166,,,,,,30/09/2013,VIX
0.1554,,,,,,01/10/2013,VIX
0.166,,,,,,02/10/2013,VIX
0.1767,,,,,,03/10/2013,VIX
0.1674,,,,,,04/10/2013,VIX
0.1941,,,,,,07/10/2013,VIX
0.2034,,,,,,08/10/2013,VIX
0.196,,,,,,09/10/2013,VIX
0.1648,,,,,,10/10/2013,VIX
0.1572,,,,,,11/10/2013,VIX
0.1607,,,,,,14/10/2013,VIX
0.1866,,,,,,15/10/2013,VIX
0.1471,,,,,,16/10/2013,VIX
0.1348,,,,,,17/10/2013,VIX
0.1304,,,,,,18/10/2013,VIX
0.1316,,,,,,21/10/2013,VIX
0.1333,,,,,,22/10/2013,VIX
0.1342,,,,,,23/10/2013,VIX
0.132,,,,,,24/10/2013,VIX
0.1309,,,,,,25/10/2013,VIX
0.1331,,,,,,28/10/2013,VIX
0.1341,,,,,,29/10/2013,VIX
0.1365,,,,,,30/10/2013,VIX
0.1375,,,,,,31/10/2013,VIX
0.1328,,,,,,01/11/2013,VIX
0.1293,,,,,,04/11/2013,VIX
0.1327,,,,,,05/11/2013,VIX
0.1267,,,,,,06/11/2013,VIX
0.1391,,,,,,07/11/2013,VIX
0.129,,,,,,08/11/2013,VIX
0.1253,,,,,,11/11/2013,VIX
0.1282,,,,,,12/11/2013,VIX
0.1252,,,,,,13/11/2013,VIX
0.1237,,,,,,14/11/2013,VIX
0.1219,,,,,,15/11/2013,VIX
0.131,,,,,,18/11/2013,VIX
0.1339,,,,,,19/11/2013,VIX
0.134,,,,,,20/11/2013,VIX
0.1266,,,,,,21/11/2013,VIX
0.1226,,,,,,22/11/2013,VIX
0.1279,,,,,,25/11/2013,VIX
0.1281,,,,,,26/11/2013,VIX
0.1298,,,,,,27/11/2013,VIX
0.137,,,,,,29/11/2013,VIX
0.1423,,,,,,02/12/2013,VIX
0.1455,,,,,,03/12/2013,VIX
0.147,,,,,,04/12/2013,VIX
0.1508,,,,,,05/12/2013,VIX
0.1379,,,,,,06/12/2013,VIX
0.1349,,,,,,09/12/2013,VIX
0.1391,,,,,,10/12/2013,VIX
0.1542,,,,,,11/12/2013,VIX
0.1554,,,,,,12/12/2013,VIX
0.1576,,,,,,13/12/2013,VIX
0.16030001,,,,,,16/12/2013,VIX
0.16209999,,,,,,17/12/2013,VIX
0.138,,,,,,18/12/2013,VIX
0.1415,,,,,,19/12/2013,VIX
0.1379,,,,,,20/12/2013,VIX
0.1304,,,,,,23/12/2013,VIX
0.1248,,,,,,24/12/2013,VIX
0.1233,,,,,,26/12/2013,VIX
0.1246,,,,,,27/12/2013,VIX
0.1356,,,,,,30/12/2013,VIX
0.1372,,,,,,31/12/2013,VIX
0.1423,,,,,,02/01/2014,VIX
0.1376,,,,,,03/01/2014,VIX
0.1355,,,,,,06/01/2014,VIX
0.1292,,,,,,07/01/2014,VIX
0.1287,,,,,,08/01/2014,VIX
0.1289,,,,,,09/01/2014,VIX
0.1214,,,,,,10/01/2014,VIX
0.1328,,,,,,13/01/2014,VIX
0.1228,,,,,,14/01/2014,VIX
0.1228,,,,,,15/01/2014,VIX
0.1253,,,,,,16/01/2014,VIX
0.1244,,,,,,17/01/2014,VIX
0.1287,,,,,,21/01/2014,VIX
0.1284,,,,,,22/01/2014,VIX
0.1377,,,,,,23/01/2014,VIX
0.18139999,,,,,,24/01/2014,VIX
0.1742,,,,,,27/01/2014,VIX
0.158,,,,,,28/01/2014,VIX
0.1735,,,,,,29/01/2014,VIX
0.17290001,,,,,,30/01/2014,VIX
0.1841,,,,,,31/01/2014,VIX
0.21440001,,,,,,03/02/2014,VIX
0.19110001,,,,,,04/02/2014,VIX
0.19950001,,,,,,05/02/2014,VIX
0.1723,,,,,,06/02/2014,VIX
0.1529,,,,,,07/02/2014,VIX
0.1526,,,,,,10/02/2014,VIX
0.1451,,,,,,11/02/2014,VIX
0.143,,,,,,12/02/2014,VIX
0.1414,,,,,,13/02/2014,VIX
0.1357,,,,,,14/02/2014,VIX
0.1387,,,,,,18/02/2014,VIX
0.155,,,,,,19/02/2014,VIX
0.1479,,,,,,20/02/2014,VIX
0.1468,,,,,,21/02/2014,VIX
0.1423,,,,,,24/02/2014,VIX
0.1367,,,,,,25/02/2014,VIX
0.1435,,,,,,26/02/2014,VIX
0.1404,,,,,,27/02/2014,VIX
0.14,,,,,,28/02/2014,VIX
0.16,,,,,,03/03/2014,VIX
0.141,,,,,,04/03/2014,VIX
0.1389,,,,,,05/03/2014,VIX
0.1421,,,,,,06/03/2014,VIX
0.1411,,,,,,07/03/2014,VIX
0.142,,,,,,10/03/2014,VIX
0.148,,,,,,11/03/2014,VIX
0.1447,,,,,,12/03/2014,VIX
0.16219999,,,,,,13/03/2014,VIX
0.1782,,,,,,14/03/2014,VIX
0.1564,,,,,,17/03/2014,VIX
0.1452,,,,,,18/03/2014,VIX
0.1512,,,,,,19/03/2014,VIX
0.1452,,,,,,20/03/2014,VIX
0.15,,,,,,21/03/2014,VIX
0.1509,,,,,,24/03/2014,VIX
0.1402,,,,,,25/03/2014,VIX
0.1493,,,,,,26/03/2014,VIX
0.1462,,,,,,27/03/2014,VIX
0.1441,,,,,,28/03/2014,VIX
0.1388,,,,,,31/03/2014,VIX
0.131,,,,,,01/04/2014,VIX
0.1309,,,,,,02/04/2014,VIX
0.1337,,,,,,03/04/2014,VIX
0.1396,,,,,,04/04/2014,VIX
0.1557,,,,,,07/04/2014,VIX
0.1489,,,,,,08/04/2014,VIX
0.1382,,,,,,09/04/2014,VIX
0.1589,,,,,,10/04/2014,VIX
0.17030001,,,,,,11/04/2014,VIX
0.16110001,,,,,,14/04/2014,VIX
0.1561,,,,,,15/04/2014,VIX
0.1418,,,,,,16/04/2014,VIX
0.1336,,,,,,17/04/2014,VIX
0.1325,,,,,,21/04/2014,VIX
0.1319,,,,,,22/04/2014,VIX
0.1327,,,,,,23/04/2014,VIX
0.1332,,,,,,24/04/2014,VIX
0.1406,,,,,,25/04/2014,VIX
0.1397,,,,,,28/04/2014,VIX
0.1371,,,,,,29/04/2014,VIX
0.1341,,,,,,30/04/2014,VIX
0.1325,,,,,,01/05/2014,VIX
0.1291,,,,,,02/05/2014,VIX
0.1329,,,,,,05/05/2014,VIX
0.138,,,,,,06/05/2014,VIX
0.134,,,,,,07/05/2014,VIX
0.1343,,,,,,08/05/2014,VIX
0.1292,,,,,,09/05/2014,VIX
0.1223,,,,,,12/05/2014,VIX
0.1213,,,,,,13/05/2014,VIX
0.1217,,,,,,14/05/2014,VIX
0.1317,,,,,,15/05/2014,VIX
0.1244,,,,,,16/05/2014,VIX
0.1242,,,,,,19/05/2014,VIX
0.1296,,,,,,20/05/2014,VIX
0.1191,,,,,,21/05/2014,VIX
0.1203,,,,,,22/05/2014,VIX
0.1136,,,,,,23/05/2014,VIX
0.1151,,,,,,27/05/2014,VIX
0.1168,,,,,,28/05/2014,VIX
0.1157,,,,,,29/05/2014,VIX
0.114,,,,,,30/05/2014,VIX
0.1158,,,,,,02/06/2014,VIX
0.1187,,,,,,03/06/2014,VIX
0.1208,,,,,,04/06/2014,VIX
0.1168,,,,,,05/06/2014,VIX
0.1073,,,,,,06/06/2014,VIX
0.1115,,,,,,09/06/2014,VIX
0.1099,,,,,,10/06/2014,VIX
0.116,,,,,,11/06/2014,VIX
0.1256,,,,,,12/06/2014,VIX
0.1218,,,,,,13/06/2014,VIX
0.1265,,,,,,16/06/2014,VIX
0.1206,,,,,,17/06/2014,VIX
0.1061,,,,,,18/06/2014,VIX
0.1062,,,,,,19/06/2014,VIX
0.1085,,,,,,20/06/2014,VIX
0.1098,,,,,,23/06/2014,VIX
0.1213,,,,,,24/06/2014,VIX
0.1159,,,,,,25/06/2014,VIX
0.1163,,,,,,26/06/2014,VIX
0.1126,,,,,,27/06/2014,VIX
0.1157,,,,,,30/06/2014,VIX
0.1115,,,,,,01/07/2014,VIX
0.1082,,,,,,02/07/2014,VIX
0.1032,,,,,,03/07/2014,VIX
0.1133,,,,,,07/07/2014,VIX
0.1198,,,,,,08/07/2014,VIX
0.1165,,,,,,09/07/2014,VIX
0.1259,,,,,,10/07/2014,VIX
0.1208,,,,,,11/07/2014,VIX
0.1182,,,,,,14/07/2014,VIX
0.1196,,,,,,15/07/2014,VIX
0.11,,,,,,16/07/2014,VIX
0.1454,,,,,,17/07/2014,VIX
0.1206,,,,,,18/07/2014,VIX
0.1281,,,,,,21/07/2014,VIX
0.1224,,,,,,22/07/2014,VIX
0.1152,,,,,,23/07/2014,VIX
0.1184,,,,,,24/07/2014,VIX
0.1269,,,,,,25/07/2014,VIX
0.1256,,,,,,28/07/2014,VIX
0.1328,,,,,,29/07/2014,VIX
0.1333,,,,,,30/07/2014,VIX
0.16950001,,,,,,31/07/2014,VIX
0.17030001,,,,,,01/08/2014,VIX
0.1512,,,,,,04/08/2014,VIX
0.16870001,,,,,,05/08/2014,VIX
0.16370001,,,,,,06/08/2014,VIX
0.1666,,,,,,07/08/2014,VIX
0.1577,,,,,,08/08/2014,VIX
0.1423,,,,,,11/08/2014,VIX
0.1413,,,,,,12/08/2014,VIX
0.129,,,,,,13/08/2014,VIX
0.1242,,,,,,14/08/2014,VIX
0.1315,,,,,,15/08/2014,VIX
0.1232,,,,,,18/08/2014,VIX
0.1221,,,,,,19/08/2014,VIX
0.1178,,,,,,20/08/2014,VIX
0.1176,,,,,,21/08/2014,VIX
0.1147,,,,,,22/08/2014,VIX
0.117,,,,,,25/08/2014,VIX
0.1163,,,,,,26/08/2014,VIX
0.1178,,,,,,27/08/2014,VIX
0.1205,,,,,,28/08/2014,VIX
0.1209,,,,,,29/08/2014,VIX
0.1225,,,,,,02/09/2014,VIX
0.1236,,,,,,03/09/2014,VIX
0.1264,,,,,,04/09/2014,VIX
0.1209,,,,,,05/09/2014,VIX
0.1266,,,,,,08/09/2014,VIX
0.135,,,,,,09/09/2014,VIX
0.1288,,,,,,10/09/2014,VIX
0.128,,,,,,11/09/2014,VIX
0.1331,,,,,,12/09/2014,VIX
0.1412,,,,,,15/09/2014,VIX
0.1273,,,,,,16/09/2014,VIX
0.1265,,,,,,17/09/2014,VIX
0.1203,,,,,,18/09/2014,VIX
0.1211,,,,,,19/09/2014,VIX
0.1369,,,,,,22/09/2014,VIX
0.1493,,,,,,23/09/2014,VIX
0.1327,,,,,,24/09/2014,VIX
0.1564,,,,,,25/09/2014,VIX
0.1485,,,,,,26/09/2014,VIX
0.1598,,,,,,29/09/2014,VIX
0.16309999,,,,,,30/09/2014,VIX
0.16709999,,,,,,01/10/2014,VIX
0.1616,,,,,,02/10/2014,VIX
0.1455,,,,,,03/10/2014,VIX
0.1546,,,,,,06/10/2014,VIX
0.17200001,,,,,,07/10/2014,VIX
0.1511,,,,,,08/10/2014,VIX
0.1876,,,,,,09/10/2014,VIX
0.2124,,,,,,10/10/2014,VIX
0.24639999,,,,,,13/10/2014,VIX
0.22790001,,,,,,14/10/2014,VIX
0.2527,,,,,,15/10/2014,VIX
0.25200001,,,,,,16/10/2014,VIX
0.2199,,,,,,17/10/2014,VIX
0.1857,,,,,,20/10/2014,VIX
0.1608,,,,,,21/10/2014,VIX
0.17870001,,,,,,22/10/2014,VIX
0.16530001,,,,,,23/10/2014,VIX
0.16110001,,,,,,24/10/2014,VIX
0.16040001,,,,,,27/10/2014,VIX
0.1439,,,,,,28/10/2014,VIX
0.1515,,,,,,29/10/2014,VIX
0.1452,,,,,,30/10/2014,VIX
0.1403,,,,,,31/10/2014,VIX
0.1473,,,,,,03/11/2014,VIX
0.1489,,,,,,04/11/2014,VIX
0.1417,,,,,,05/11/2014,VIX
0.1367,,,,,,06/11/2014,VIX
0.1312,,,,,,07/11/2014,VIX
0.1267,,,,,,10/11/2014,VIX
0.1292,,,,,,11/11/2014,VIX
0.1302,,,,,,12/11/2014,VIX
0.1379,,,,,,13/11/2014,VIX
0.1331,,,,,,14/11/2014,VIX
0.1399,,,,,,17/11/2014,VIX
0.1386,,,,,,18/11/2014,VIX
